date,text
2025-12-15T02:35:00.000000,KHMZ 150235Z AUTO 29005KT 10SM BKN034 OVC050 M11/M17 A3034 RMK AO2 T11101173
2025-12-15T02:35:00.000000,KHPT 150235Z AUTO 17011KT 10SM CLR M17/M21 A3040 RMK AO2
2025-12-15T02:35:00.000000,KHRF 150235Z AUTO 18010KT 10SM CLR 05/M03 A3008 RMK AO2
2025-12-15T02:35:00.000000,KHRX 150235Z AUTO 21006KT 10SM CLR M01/M03 A3038 RMK AO2 T10091030 TSNO
2025-12-15T02:35:00.000000,KHSB 150235Z AUTO 06005KT 10SM CLR M11/M17 A3070 RMK AO2 T11151170
2025-12-15T02:35:00.000000,KHSD 150235Z AUTO 14004KT 10SM CLR M03/M12 A3052 RMK A01
2025-12-15T02:35:00.000000,KHSP 150235Z AUTO 30021G35KT 10SM SCT019 M17/M21 A3012 RMK AO2 T11711212
2025-12-15T02:35:00.000000,KHVC 150235Z AUTO 00000KT 10SM CLR M11/M17 A3066 RMK AO2
2025-12-15T02:35:00.000000,KHVE 150235Z AUTO 00000KT 10SM CLR 00/M05 A3039 RMK AO2
2025-12-15T02:35:00.000000,KHYW 150235Z AUTO 34014G20KT 10SM CLR 00/M15 A3038 RMK AO2
2025-12-15T02:35:00.000000,KHZD 150235Z AUTO 03005KT 10SM CLR M09/M15 A3063 RMK A01
2025-12-15T02:35:00.000000,KHZX 150235Z AUTO 18012G16KT 10SM SCT120 M15/M20 A3011 RMK AO2
2025-12-15T02:35:00.000000,KI35 150235Z AUTO 08003KT 10SM CLR M12/M17 A3054 RMK AO2 T11171174
2025-12-15T02:35:00.000000,KI40 150235Z AUTO 25004KT 10SM -SN SCT017 OVC034 M13/M16 A3053 RMK AO2
2025-12-15T02:35:00.000000,KI63 150235Z AUTO 16004KT 10SM CLR M19/M22 A3063 RMK AO2 T11881221
2025-12-15T02:35:00.000000,KI67 150235Z AUTO 00000KT 10SM CLR M16/M18 A3064 RMK AO1
2025-12-15T02:35:00.000000,KI93 150235Z AUTO 32004KT 10SM CLR M12/M16 A3065 RMK AO2
2025-12-15T02:35:00.000000,KIBM 150235Z AUTO 25010KT 10SM CLR 04/M09 A3014 RMK AO2 T00401090
2025-12-15T02:35:00.000000,KIFP 150235Z AUTO 02016KT 10SM CLR 21/M04 A3007 RMK AO2
2025-12-15T02:35:00.000000,KIIB 150235Z AUTO 19013KT 10SM OVC080 M17/M21 A3051 RMK AO2 T11731213
2025-12-15T02:35:00.000000,KIKV 150235Z AUTO 17007G12KT 10SM CLR M13/M18 A3048 RMK AO2
2025-12-15T02:35:00.000000,KIKW 150235Z AUTO 00000KT 10SM OVC038 M10/M14 A3044 RMK AO2
2025-12-15T02:25:00.000000,KIMM 150225Z AUTO 33004KT 10SM BKN042 OVC049 18/17 A3009 RMK AO2
2025-12-15T02:35:00.000000,KJAU 150235Z AUTO 36006G12KT 10SM M10/M17 A3054 RMK A01
2025-12-15T02:35:00.000000,KJCA 150235Z AUTO 34008KT 10SM CLR M03/M15 A3039 RMK AO2 T10271145
2025-12-15T02:40:00.000000,KJSL 150240Z AUTO VRB06KT 10SM BKN022 OVC029 21/16 A3023 RMK A01
2025-12-15T02:35:00.000000,KJTC 150235Z AUTO 20007KT 10SM CLR 04/M11 A3037 RMK AO2
2025-12-15T02:35:00.000000,KJVY 150235Z 00000KT 10SM CLR M15/M15 A3066 RMK AO2 RWY 14/32 CLOSED ALL SURFACES INCL RW18/36 80PCT PATCHY PACKED SNOW
2025-12-15T02:35:00.000000,KJWG 150235Z AUTO 16006KT 10SM CLR M06/M12 A3051 RMK AO2 T10561121
2025-12-15T02:35:00.000000,KJWN 150235Z AUTO 35008KT 10SM FEW031 FEW037 SCT043 M10/M16 A3063 RMK AO2
2025-12-15T02:35:00.000000,KJYM 150235Z AUTO 29011KT 10SM -SN SCT010 OVC026 M08/M10 A3047 RMK AO2
2025-12-15T02:35:00.000000,KK70 150235Z AUTO 32006KT 10SM SCT055 22/21 A3006 RMK AO2
2025-12-15T02:35:00.000000,KLDM 150235Z AUTO 21007KT 10SM OVC012 M06/M08 A3044 RMK AO2 PRESFR
2025-12-15T02:35:00.000000,KLGC 150235Z AUTO 02008KT 10SM CLR M01/M14 A3042 RMK AO2
2025-12-15T02:35:00.000000,KLHZ 150235Z AUTO 34011G23KT 10SM CLR M06/M20 A3045 RMK AO2
2025-12-15T02:30:00.000000,KLLR 150230Z AUTO 10004KT 10SM BKN006 08/08 A3014 RMK A01
2025-12-15T02:40:00.000000,KLMS 150240Z AUTO 02011G17KT 10SM CLR M04/M14 A3054 RMK AO2
2025-12-15T02:35:00.000000,KLNL 150235Z AUTO 19004KT 10SM SCT100 BKN120 M12/M16 A3025 RMK AO2 T11171163
2025-12-15T02:35:00.000000,KLUG 150235Z AUTO 36005KT 10SM CLR M09/M16 A3059 RMK A01
2025-12-15T02:35:00.000000,KLUL 150235Z AUTO 01010G14KT 10SM CLR 00/M13 A3050 RMK A02 T00041130
2025-12-15T02:35:00.000000,KLUV 150235Z AUTO 22005KT 10SM BKN100 OVC120 M01/M06 A3047 RMK AO2
2025-12-15T02:35:00.000000,K7W6 150235Z AUTO 33014G25KT 10SM OVC046 00/M08 A3028 RMK AO2 T10051083
2025-12-15T02:35:00.000000,K81R 150235Z AUTO 05005KT 10SM CLR 01/M03 A3054 RMK AO2 PWINO T00091031
2025-12-15T02:35:00.000000,K8A3 150235Z AUTO 04006KT 10SM CLR M11/M17 A3054 RMK A01
2025-12-15T02:35:00.000000,K8V7 150235Z AUTO 21010G16KT 10SM CLR 03/M03 A3022 RMK AO2
2025-12-15T02:35:00.000000,K9S2 150235Z AUTO 32008KT 10SM CLR 01/M04 A2980 RMK AO2
2025-12-15T02:35:00.000000,K9S9 150235Z AUTO 00000KT 10SM SCT041 BKN050 10/00 A3007 RMK AO2
2025-12-15T02:35:00.000000,K9V9 150235Z AUTO 18009KT 10SM CLR M03/M05 A3000 RMK AO2 T10291046
2025-12-15T02:35:00.000000,KAAA 150235Z AUTO 18003KT 10SM CLR M22/M26 A3066 RMK AO2 T12221263
2025-12-15T02:35:00.000000,KAAS 150235Z AUTO 00000KT 10SM CLR M12/M16 A3066 RMK AO1
2025-12-15T02:35:00.000000,KACB 150235Z AUTO 00000KT 10SM SCT027 OVC037 M03/M10 A3040 RMK AO2 T10301096
2025-12-15T02:35:00.000000,KADU 150235Z AUTO 18013G18KT 10SM M09/M14 A3035 RMK AO2
2025-12-15T02:35:00.000000,KAEJ 150235Z AUTO 00000KT 10SM CLR M01/M12 A3040 RMK AO2 T10111117
2025-12-15T02:35:00.000000,KAFO 150235Z AUTO 00000KT 10SM CLR M05/M07 A3030 RMK AO2
2025-12-15T02:35:00.000000,KAGI 150235Z AUTO 03019G26KT 10SM CLR 15/09 A3032 RMK AO2
2025-12-15T02:35:00.000000,KAHQ 150235Z AUTO 16010KT 10SM CLR M07/M14 A3034 RMK AO2 T10701136
2025-12-15T02:35:00.000000,KAIK 150235Z AUTO 02009KT 10SM CLR M01/M14 A3039 RMK AO2 T10091141
2025-12-15T02:35:00.000000,KAJR 150235Z AUTO 31003KT 10SM CLR M03/M17 A3034 RMK AO2 T10351172
2025-12-15T02:35:00.000000,KALX 150235Z AUTO 35009G14KT 10SM CLR M02/M14 A3043 RMK AO2 T10191138
2025-12-15T02:35:00.000000,KAMN 150235Z AUTO 27009KT 10SM -SN OVC010 M07/M09 A3046 RMK AO2
2025-12-15T02:35:00.000000,KANR 150235Z AUTO 04025KT 10SM OVC021 17/12 A3027 RMK A01
2025-12-15T02:35:00.000000,KATP 150235Z AUTO 01021KT 10SM OVC021 M01/M08 A3026 RMK A01
2025-12-15T02:35:00.000000,KAUH 150235Z AUTO 19012G17KT 10SM CLR M06/M10 A3026 RMK AO2 T10571097
2025-12-15T02:35:00.000000,KAVK 150235Z AUTO 17009KT 10SM CLR M05/M10 A3045 RMK A01
2025-12-15T02:35:00.000000,KAXS 150235Z AUTO 13005KT 10SM CLR M03/M11 A3051 RMK AO2
2025-12-15T02:35:00.000000,KAXX 150235Z AUTO 00000KT 10SM CLR M03/M09 A3045 RMK AO2 T10331092
2025-12-15T02:35:00.000000,KBDN 150235Z AUTO 00000KT 10SM FEW120 10/M04 A3009 RMK AO2
2025-12-15T02:35:00.000000,KBDU 150235Z AUTO 21003KT 10SM CLR 04/M05 A3017 RMK AO2
2025-12-15T02:35:00.000000,KBFA 150235Z AUTO 16003KT 10SM BKN030 OVC035 M06/M07 A3037 RMK AO2
2025-12-15T02:35:00.000000,KBGF 150235Z AUTO 10SM CLR M08/M16 A3054 RMK A01
2025-12-15T02:35:00.000000,KBIE 150235Z AUTO 18010G14KT 10SM CLR M05/M14 A3037 RMK AO2 T10551138
2025-12-15T02:35:00.000000,KBJI 150235Z AUTO 19008G16KT 10SM SCT022 M15/M20 A2999 RMK AO2 T11481202
2025-12-15T02:35:00.000000,KBMT 150235Z AUTO 02010KT 10SM CLR 04/M04 A3049 RMK AO2 T00401038
2025-12-15T02:35:00.000000,KBPG 150235Z AUTO 25006KT 10SM OVC027 01/M06 A3048 RMK AO2 T00081065
2025-12-15T02:35:00.000000,KBQK 150235Z AUTO 34009KT 10SM CLR 08/M08 A3028 RMK AO2 T00831075
2025-12-15T02:35:00.000000,KBQX 150235Z AUTO 02020G29KT 10SM 12/07 A3048 RMK A01
2025-12-15T02:35:00.000000,KBTN 150235Z AUTO 19014G25KT 10SM CLR M07/M09 A2994 RMK AO2
2025-12-15T02:35:00.000000,KBVN 150235Z AUTO 20013KT 10SM CLR M04/M07 A3021 RMK AO2 T10451072
2025-12-15T02:35:00.000000,KBWW 150235Z AUTO 25016KT 10SM CLR 02/M02 A2988 RMK AO2
2025-12-15T02:35:00.000000,KC08 150235Z AUTO VRB03KT 10SM SCT042 SCT050 M01/M10 A3038 RMK AO2
2025-12-15T02:35:00.000000,KC29 150235Z AUTO 22007KT 10SM SCT120 M14/M21 A3049 RMK AO1 T11451212
2025-12-15T02:35:00.000000,KC35 150235Z AUTO 19006KT 10SM BKN120 M14/M20 A3046 RMK AO2 T11431205 PWINO
2025-12-15T02:35:00.000000,KC83 150235Z AUTO 00000KT 1SM BR OVC003 05/05 A3020 RMK AO2
2025-12-15T02:35:00.000000,KCBF 150235Z AUTO 19013KT 10SM CLR M06/M16 A3035 RMK AO2
2025-12-15T02:35:00.000000,KCEY 150235Z AUTO 02006KT 10SM CLR M10/M17 A3066 RMK AO2
2025-12-15T02:35:00.000000,KCFS 150235Z AUTO 23001KT 10SM CLR M19/M21 A3044 RMK AO2
2025-12-15T02:35:00.000000,KCJR 150235Z AUTO 31004KT 10SM CLR M07/M19 A3041 RMK AO2 T10731195
2025-12-15T02:35:00.000000,KCKI 150235Z AUTO 36009G14KT 320V030 10SM CLR 01/M16 A3039 RMK AO2
2025-12-15T02:35:00.000000,KCLI 150235Z AUTO 24007KT 10SM CLR M15/M20 A3045 RMK AO2 T11501201
2025-12-15T02:35:00.000000,KCNC 150235Z AUTO 16007KT 10SM CLR M13/M17 A3047 RMK AO2
2025-12-15T02:35:00.000000,KCRX 150235Z AUTO 01007KT 10SM CLR M07/M15 A3061 RMK AO2
2025-12-15T02:35:00.000000,KCXP 150235Z AUTO 00000KT 10SM CLR 05/M04 A3028 RMK AO2
2025-12-15T02:35:00.000000,KCXW 150235Z AUTO 08003KT 10SM FEW036 FEW045 M03/M14 A3062 RMK A01
2025-12-15T02:35:00.000000,KCYD 150235Z AUTO 02016G25KT 10SM BKN026 BKN040 17/09 A3029 RMK AO2
2025-12-15T02:35:00.000000,KMMH 150235Z AUTO VRB04KT 10SM CLR 02/M10 A3035 RMK AO2
2025-12-15T02:35:00.000000,KBAM 150235Z AUTO 15006KT 10SM CLR M01/M10 A3028 RMK AO1
2025-12-15T02:35:00.000000,KHAF 150235Z AUTO 00000KT 5SM BR CLR 07/07 A3016 RMK AO2
2025-12-15T02:35:00.000000,KHCR 150235Z AUTO 00000KT 10SM CLR M02/M05 A3028 RMK AO2 T10151052 $
2025-12-15T02:35:00.000000,KONP 150235Z AUTO 19011KT 10SM SCT028 SCT120 11/09 A3006 RMK AO2
2025-12-15T02:35:00.000000,KBDN 150235Z AUTO 00000KT 10SM FEW120 10/M04 A3009 RMK AO2
2025-12-15T02:35:00.000000,KCXP 150235Z AUTO 00000KT 10SM CLR 05/M04 A3028 RMK AO2
2025-12-15T02:30:00.000000,KEKS 150230Z AUTO 19017KT 10SM CLR 06/M13 A3020 RMK AO2
2025-12-15T02:35:00.000000,KHRF 150235Z AUTO 18010KT 10SM CLR 05/M03 A3008 RMK AO2
2025-12-15T02:35:00.000000,KIFP 150235Z AUTO 02016KT 10SM CLR 21/M04 A3007 RMK AO2
2025-12-15T02:35:00.000000,KMCC 150235Z AUTO 00000KT 4SM BR OVC003 05/05 A3020 RMK AO2
2025-12-15T02:35:00.000000,KMEV 150235Z AUTO 09004KT 10SM CLR M00/M07 A3027 RMK AO2
2025-12-15T02:35:00.000000,KMHR 150235Z AUTO 23005KT 5SM BR OVC007 06/06 A3019 RMK AO2
2025-12-15T02:35:00.000000,KELO 150235Z AUTO 20009KT 10SM OVC070 M13/M22 A3008 RMK AO2
2025-12-15T02:35:00.000000,KSYM 150235Z AUTO 00000KT 10SM CLR M13/M18 A3062 RMK AO2
2025-12-15T02:35:00.000000,KBJI 150235Z AUTO 19008G16KT 10SM SCT022 M15/M20 A2999 RMK AO2 T11481202
2025-12-15T02:35:00.000000,KPBM 150235Z AUTO 03014G24KT 350V050 10SM SCT027 SCT038 13/07 A3035 RMK A01
2025-12-15T02:35:00.000000,KPBX 150235Z AUTO 27003KT 10SM CLR M12/M18 A3056 RMK AO2 T11211185
2025-12-15T02:35:00.000000,KPCM 150235Z AUTO 00000KT 10SM CLR 18/17 A3015 RMK AO2
2025-12-15T02:25:00.000000,KPCW 150225Z AUTO 25011KT 10SM -SN OVC028 M09/M11 A3049 RMK AO2
2025-12-15T02:35:00.000000,KPCZ 150235Z AUTO 21004KT 10SM CLR M13/M20 A3047 RMK AO2 T11331196
2025-12-15T02:35:00.000000,KPEA 150235Z AUTO 13007KT 10SM CLR M17/M21 A3050 RMK AO2 T11741209
2025-12-15T02:35:00.000000,KPGV 150235Z AUTO 34014G23KT 10SM CLR M03/M17 A3039 RMK AO2
2025-12-15T02:35:00.000000,KPHT 150235Z AUTO 04007KT 10SM CLR M10/M16 A3065 RMK A01
2025-12-15T02:35:00.000000,KPMU 150235Z AUTO VRB06G13KT 10SM CLR M06/M14 A3062 RMK AO2
2025-12-15T02:35:00.000000,KPMV 150235Z AUTO 16011G19KT 10SM CLR M06/M15 A3037 RMK AO2 T10651153
2025-12-15T02:35:00.000000,KPNT 150235Z AUTO 17004KT 10SM CLR M21/M24 A3062 RMK AO2 T12111243
2025-12-15T02:35:00.000000,KPO1 150235Z AUTO 19006KT 10SM CLR M07/M09 A2985 RMK AO2 TSNO
2025-12-15T02:35:00.000000,KPRG 150235Z AUTO 00000KT 10SM CLR M25/M27 A3067 RMK AO2 T12471275
2025-12-15T02:35:00.000000,KPTT 150235Z AUTO 18012KT 10SM CLR M04/M12 A3039 RMK AO2 T10451120
2025-12-15T02:35:00.000000,KPVJ 150235Z AUTO 00000KT 10SM CLR M02/M12 A3058 RMK AO2 T10251120
2025-12-15T02:35:00.000000,KPWD 150235Z AUTO 00000KT 10SM CLR M07/M09 A2980 RMK AO2
2025-12-15T02:35:00.000000,KPZQ 150235Z AUTO 25008KT 10SM OVC044 M08/M10 A3037 RMK AO2
2025-12-15T02:35:00.000000,KPZZ 150235Z AUTO 04026G35KT 10SM BKN023 OVC029 11/05 A3035 RMK A01
2025-12-15T02:35:00.000000,KRAS 150235Z AUTO 02017G22KT 10SM OVC021 10/05 A3049 RMK AO2 T01000054
2025-12-15T02:35:00.000000,KRCX 150235Z AUTO 18008KT 10SM SCT075 OVC100 M16/M21 A3033 RMK AO2 T11651213
2025-12-15T02:35:00.000000,KRKW 150235Z AUTO VRB05G11KT 10SM CLR M11/M17 A3048 RMK A01
2025-12-15T02:35:00.000000,KRNC 150235Z AUTO 02007KT 10SM CLR M09/M16 A3055 RMK A01
2025-12-15T02:35:00.000000,KRNV 150235Z AUTO 02013KT 10SM CLR M05/M12 A3059 RMK AO2 P0001 T10511120 $
2025-12-15T02:25:00.000000,KRTS 150225Z AUTO 00000KT 10SM CLR 05/M04 A3026 RMK AO2
2025-12-15T02:35:00.000000,KRVF 150235Z AUTO 17009G15KT 140V200 10SM CLR 07/M10 A3015 RMK AO2
2025-12-15T02:35:00.000000,KRZL 150235Z AUTO 19004KT 10SM CLR M17/M22 A3062 RMK AO2
2025-12-15T02:35:00.000000,KRZR 150235Z AUTO 01010KT 10SM CLR M07/M17 A3049 RMK A01
2025-12-15T02:35:00.000000,KS12 150235Z AUTO 00000KT 10SM OVC075 10/08 A3006 RMK AO2
2025-12-15T02:35:00.000000,KS21 150235Z AUTO 20006KT 10SM SCT046 SCT060 07/M04 A3017 RMK AO2
2025-12-15T02:35:00.000000,KS34 150235Z AUTO 00000KT 3SM BR BKN065 OVC080 05/05 A3007 RMK AO2
2025-12-15T02:35:00.000000,KS39 150235Z AUTO 17003KT 10SM FEW120 10/M03 A3009 RMK AO2
2025-12-15T02:35:00.000000,KSBX 150235Z AUTO 25010G15KT 10SM CLR 09/M00 A2993 RMK AO2
2025-12-15T02:35:00.000000,KSCX 150235Z AUTO 04007KT 10SM CLR M13/M17 A3050 RMK A01
2025-12-15T02:35:00.000000,KSLH 150235Z AUTO 23007KT 10SM CLR M08/M10 A3036 RMK AO2 PRESFR
2025-12-15T02:30:00.000000,KSNH 150230Z AUTO 03005KT 10SM FEW039 M07/M15 A3059 RMK A01
2025-12-15T02:35:00.000000,KSPK 150235Z AUTO 18005KT CLR M01/M04 A3028 RMK AO2 PWINO
2025-12-15T02:35:00.000000,KSPR 150235Z AUTO 02023G29KT 10SM CLR 08/00 A3039 RMK A01
2025-12-15T02:35:00.000000,KSRB 150235Z AUTO VRB03KT 10SM CLR M10/M16 A3057 RMK AO2
2025-12-15T02:35:00.000000,KSRE 150235Z AUTO 00000KT 10SM CLR M03/M15 A3054 RMK AO2
2025-12-15T02:35:00.000000,KSTE 150235Z AUTO 21007KT 10SM BKN120 M14/M20 A3040 RMK AO2 T11401203
2025-12-15T02:35:00.000000,KSUO 150235Z AUTO 20009KT 10SM CLR 06/M00 A2994 RMK AO2
2025-12-15T02:35:00.000000,KSVE 150235Z AUTO 27003KT 9SM CLR 01/00 A3027 RMK A01 P000
2025-12-15T02:35:00.000000,KSYI 150235Z AUTO 36009KT 10SM CLR M10/M16 A3058 RMK A01
2025-12-15T02:35:00.000000,KSZY 150235Z AUTO 03004KT 10SM CLR M07/M16 A3060 RMK A01
2025-12-15T02:35:00.000000,KT89 150235Z AUTO 06013G18KT 10SM BKN036 SCT120 08/02 A3038 RMK A01
2025-12-15T02:35:00.000000,KTAH 150235Z AUTO 04021G27KT 10SM OVC024 17/12 A3028 RMK A01
2025-12-15T02:25:00.000000,KTCY 150225Z AUTO 14004KT 1/2SM BR OVC003 05/05 A3018 RMK A01
2025-12-15T02:35:00.000000,KTHA 150235Z AUTO 34008KT 10SM CLR M10/M17 A3054 RMK A01
2025-12-15T02:35:00.000000,KTQV 150235Z AUTO 34019G27KT 10SM CLR M07/M21 A3042 RMK A01
2025-12-15T02:35:00.000000,KTYL 150235Z AUTO 21006KT 10SM CLR 02/M07 A3034 RMK AO2
2025-12-15T02:35:00.000000,KTYQ 150235Z AUTO 29006KT 10SM CLR M19/M23 A3061 RMK AO2 T11871227
2025-12-15T02:30:00.000000,KU52 150230Z AUTO 00000KT 10SM CLR 04/M11 A3030 RMK AO2
2025-12-15T02:35:00.000000,KU55 150235Z AUTO 20005KT 10SM CLR 02/M07 A3037 RMK A01
2025-12-15T02:35:00.000000,KU69 150235Z AUTO 00000KT 10SM CLR 03/M07 A3035 RMK A01
2025-12-15T02:35:00.000000,KBGM 150235Z AUTO 32010G29KT 7SM SCT021 SCT029 OVC035 M11/M14 A3008 RMK AO2 PK WND 33030/0225 T11061144 PWINO FZRANO
2025-12-15T02:35:00.000000,KHOB 150235Z AUTO 15008KT 10SM OVC013 04/M01 A3042 RMK AO2
2025-12-15T02:35:00.000000,KWWR 150235Z AUTO 17008KT 10SM CLR M02/M11 A3044 RMK AO2
2025-12-15T02:35:00.000000,KBQK 150235Z AUTO 34009KT 10SM CLR 08/M08 A3028 RMK AO2 T00831075
2025-12-15T02:35:00.000000,KHDC 150235Z AUTO 01008G14KT 10SM CLR 03/M07 A3047 RMK AO2 T00301068
2025-12-15T02:35:00.000000,KSRB 150235Z AUTO VRB03KT 10SM CLR M10/M16 A3057 RMK AO2
2025-12-15T02:30:00.000000,TJPS 150230Z AUTO 00000KT 7SM FEW026 SCT035 BKN041 25/23 A3000 RMK AO2
2025-12-15T02:35:00.000000,KIDI 150235Z AUTO 27009G19KT 5SM HZ FEW005 SCT013 BKN018 M12/M14 A3035 RMK A01
2025-12-15T02:35:00.000000,KIIY 150235Z AUTO 36003KT 10SM CLR M01/M10 A3040 RMK AO2 T10121104
2025-12-15T02:35:00.000000,KINF 150235Z AUTO 36011G21KT 10SM CLR 16/11 A3017 RMK AO2
2025-12-15T02:35:00.000000,KJFX 150235Z AUTO 03007G15KT 350V070 10SM CLR A3056 RMK AO2
2025-12-15T02:35:00.000000,KJFZ 150235Z AUTO 33005KT 10SM CLR M15/M19 A3042 RMK AO2 T11551190
2025-12-15T02:35:00.000000,KJKJ 150235Z AUTO 17024G28KT 10SM CLR M12/M16 A2997 RMK AO2
2025-12-15T02:35:00.000000,KJMR 150235Z AUTO 18011G14KT 10SM CLR M15/M20 A3024 RMK AO2
2025-12-15T02:35:00.000000,KJYL 150235Z AUTO 03003G15KT 7SM A3035 RMK AO2
2025-12-15T02:35:00.000000,KJYO 150235Z AUTO 10SM CLR M08/M14 A3038 RMK AO2
2025-12-15T02:35:00.000000,KK62 150235Z AUTO 28003KT 10SM CLR M16/M18 A3062 RMK AO2
2025-12-15T02:35:00.000000,KKY8 150235Z AUTO 00000KT 10SM CLR M13/M18 A3071 RMK A01
2025-12-15T02:35:00.000000,KL08 150235Z AUTO 32003KT 10SM CLR 14/03 A3004 RMK AO2
2025-12-15T02:35:00.000000,KLBO 150235Z AUTO 00000KT 10SM CLR M08/M16 A3057 RMK AO2
2025-12-15T02:35:00.000000,KLDJ 150235Z AUTO 34010G15KT 10SM SCT047 M06/M14 A3015 RMK AO2 T10631144
2025-12-15T02:35:00.000000,KLJF 150235Z AUTO 17006KT 10SM CLR M16/M20 A3019 RMK AO2
2025-12-15T02:35:00.000000,KLKU 150235Z AUTO 29008KT 10SM CLR M09/M19 A3041 RMK AO2 T10861189
2025-12-15T02:35:00.000000,KLNP 150235Z AUTO 34005KT 10SM CLR M15/M18 A3042 RMK AO2
2025-12-15T02:35:00.000000,KLUA 150235Z AUTO 30010G17KT 260V340 10SM SCT046 M10/M21 A3039 RMK AO2
2025-12-15T02:35:00.000000,KM40 150235Z AUTO 36011KT 10SM CLR M04/M15 A3060 RMK AO2
2025-12-15T02:35:00.000000,KMBY 150235Z AUTO 15006KT 10SM CLR M10/M15 A3057 RMK AO2
2025-12-15T02:35:00.000000,KMDS 150235Z AUTO 18020KT 10SM OVC014 M10/M10 A3006 RMK AO2 TSNO
2025-12-15T02:35:00.000000,KTKX 150235Z AUTO 05007KT 10SM CLR M08/M13 A3065 RMK AO2
2025-12-15T02:35:00.000000,KTME 150235Z AUTO 35005KT 8SM CLR 05/03 A3053 RMK AO2
2025-12-15T02:35:00.000000,KUOX 150235Z AUTO 02009KT 10SM CLR M07/M16 A3063 RMK AO2 PWINO
2025-12-15T02:35:00.000000,KUUV 150235Z AUTO 00000KT 10SM CLR M11/M15 A3063 RMK AO2
2025-12-15T02:35:00.000000,KUXL 150235Z AUTO 02008G17KT 10SM CLR 04/M08 A3050 RMK AO2 T00431077
2025-12-15T02:35:00.000000,KVBW 150235Z AUTO 00000KT 10SM CLR M11/M20 A3039 RMK AO1 T11061199
2025-12-15T02:35:00.000000,KVER 150235Z AUTO 13005KT 10SM CLR M09/M16 A3059 RMK AO2 T10921156
2025-12-15T02:35:00.000000,KVNC 150235Z AUTO RMK AO2 PNO PWINO TSNO
2025-12-15T02:35:00.000000,KVWU 150235Z AUTO 18005KT 10SM OVC027 M12/M19 A2998 RMK AO2
2025-12-15T02:35:00.000000,KW78 150235Z AUTO 32011G15KT 10SM CLR M08/M22 A3047 RMK AO1 T10801220
2025-12-15T02:35:00.000000,KW81 150235Z AUTO 10SM CLR M08/M23 A3044 RMK AO1 T10851227
2025-12-15T02:35:00.000000,KX60 150235Z AUTO RMK AO2 PWINO TSNO
2025-12-15T02:35:00.000000,KXSA 150235Z AUTO 29006G16KT 10SM CLR M07/M17 A3039 RMK AO2 T10721168
2025-12-15T02:35:00.000000,KMGN 150235Z AUTO 33003KT 10SM OVC038 M05/M09 A3036 RMK AO2 T10471095
2025-12-15T02:35:00.000000,KMHL 150235Z AUTO 13005KT 10SM CLR M09/M14 A3058 RMK AO2
2025-12-15T02:35:00.000000,KMKJ 150235Z AUTO 00000KT 10SM CLR M15/M22 A3041 RMK AO2 T11471218
2025-12-15T02:35:00.000000,KMMH 150235Z AUTO VRB04KT 10SM CLR 02/M10 A3035 RMK AO2
2025-12-15T02:35:00.000000,KMQS 150235Z AUTO 30014KT 10SM CLR M09/M15 A3021 RMK AO2
2025-12-15T02:35:00.000000,KMVE 150235Z AUTO 18009G15KT 10SM CLR M13/M16 A3012 RMK AO2
2025-12-15T02:35:00.000000,KMYJ 150235Z AUTO 12005KT 10SM CLR M13/M15 A3061 RMK AO2
2025-12-15T02:35:00.000000,KN38 150235Z AUTO 32010G23KT 240V350 9SM BKN028 OVC034 M12/M17 A3016 RMK AO2
2025-12-15T02:35:00.000000,KNRN 150235Z AUTO 18007KT 10SM CLR M05/M07 A3023 RMK AO2
2025-12-15T02:35:00.000000,KOMH 150235Z AUTO 26005KT 10SM CLR M08/M18 A3039 RMK AO2
2025-12-15T02:35:00.000000,KONM 150235Z AUTO 24004KT 10SM CLR 07/M08 A3035 RMK AO2 T00651079
2025-12-15T02:35:00.000000,KORK 150235Z AUTO 08011KT 10SM FEW039 FEW045 SCT110 M04/M16 A3059 RMK AO2
2025-12-15T02:35:00.000000,KOVL 150235Z AUTO 16014KT 10SM CLR M14/M20 A3017 RMK AO2
2025-12-15T02:35:00.000000,KOZS 150235Z AUTO 15003KT 10SM CLR M08/M15 A3058 RMK AO2
2025-12-15T02:35:00.000000,KPCD 150235Z AUTO 09005KT 10SM CLR M13/M17 A3067 RMK AO2 T11281169 TSNO
2025-12-15T02:35:00.000000,KPLR 150235Z AUTO 02012KT 10SM FEW029 BKN036 BKN046 M04/M15 A3051 RMK A01
2025-12-15T02:35:00.000000,KPLU 150235Z AUTO 00000KT 10SM FEW048 OVC070 11/11 A2999 RMK AO2
2025-12-15T02:35:00.000000,KPSK 150235Z AUTO 33013G20KT 10SM SCT041 M13/M20 A3039 RMK AO2 T11291205
2025-12-15T02:35:00.000000,KPTD 150235Z AUTO 28006KT 10SM FEW025 BKN033 OVC049 M15/M18 A3018 RMK AO2 PNO
2025-12-15T02:35:00.000000,KRAW 150235Z AUTO 13003KT 10SM CLR M08/M15 A3057 RMK AO2 T10811152
2025-12-15T02:35:00.000000,K0E0 150235Z AUTO 02003KT 10SM CLR M01/M07 A3038 RMK AO2 T10151067
2025-12-15T02:35:00.000000,K0S9 150235Z AUTO 19011G20KT 10SM BKN014 BKN120 12/10 A2987 RMK AO2
